,company_id,company_name,posted_date,remoteflex,locations,category,position,level,content_salary,content_year,content_prog_lang,content_line
0,659,Meta,2024-04-14,0,"NEW YORK, NY",Data and Analytics,"Software Engineer, Machine Learning",senior,,5+,,"['ideal candidate will have industry experience working on a range of', 'Minimum Qualifications: 5+ years of experience in software engineering or a', 'relevant field. 3+ years of experience if you have a PhD', 'a PhD 1+ years of experience in one or more of', 'in C/C++ and Java, or experience with scripting languages such as', 'technical field, or equivalent practical experience. Preferred Qualifications: Masters degree or', 'beyond 2D screens toward immersive experiences like augmented and virtual reality']"
0,901,Capital One,2024-03-21,1,"ATLANTA, GA,BOSTON, MA,CHICAGO, IL,FLEXIBLE / REMOTE,MCLEAN, VA,NEW YORK, NY,PLANO, TX,RICHMOND, VA,SAN FRANCISCO, CA,SAN JOSE, CA,WILMINGTON, DE",Data and Analytics,Lead Engineer - Generative AI Product Engineering (Remote Eligible),senior,"['$201,400', '-', '$229,900', 'for', 'Lead', 'Machine', 'Learning', 'Engineer', 'San', 'Francisco,', 'California', '(Hybrid', 'On-Site):', '$213,400', '-', '$243,500', 'for', 'Lead', 'Machine', 'Learning', 'Engineer', 'Remote', '(Regardless', 'of', 'Location):', '$170,700', '-', '$194,800']",For,['Java'],"['create real-time, intelligent, automated customer experiences. From informing customers about unusual', 'leading capabilities with breakthrough product experiences and scalable, high-performance AI infrastructure.', 'We are looking for an experienced Lead Generative AI Engineer to', 'enhance the associate and customer experience. Enable our users to build', 'At least 6 years of experience designing and building data-intensive solutions', 'At least 6 years of experience programming with Python, Go, Scala,', 'At least 1 years of experience building, scaling, and optimizing training', 'engineers to improve a product experience while building the foundational capabilities.', 'in demanding production environments. Have experience with API security, observability, cloud']"
0,376,Dow Jones,2024-04-13,1,"FLEXIBLE / REMOTE,PRINCETON, NJ",Data and Analytics,Reporter - Scrap Markets (Metals & Mining),senior,"['$65,000', '-', '$200,000']",130,,"[""At least 10 years' journalism experience which includes coverage of scrap"", ""based on the selected candidate's experience, industry knowledge, location, technical and""]"
0,12146,Salesforce,2024-04-06,1,"FLEXIBLE / REMOTE,IRVINE, CA,NEW YORK, NY,SAN FRANCISCO, CA,SEATTLE, WA",Data and Analytics,"Sr. Manager, Content Marketing & SEO Writer",senior,"['$164,000', 'to', '$225,500.', 'For', 'Washington-based', 'roles,', 'the', 'base', 'salary', 'hiring', 'range', 'for', 'this', 'position', 'is', '$150,300', 'to', '$206,700.', 'For', 'California-based', 'roles,', 'the', 'base', 'salary', 'hiring', 'range', 'for', 'this', 'position', 'is', '$150,300', 'to', '$225,500.']",5+,,"['To get the best candidate experience, please consider applying for a', 'place. Salesforce is seeking an experienced technology content marketer with a', 'a proven grasp of user experience, search engine optimization (SEO), and', 'goals. Requirements: 5+ years of experience in content marketing working across', 'emphasis on SEO. Other relevant experiences include blog articles, digital guides,', 'level, job-related knowledge, skills, and experience. Certain roles may be eligible']"
0,12170,Northwell Health,2024-03-20,0,"NEW YORK, NY",Data and Analytics,Registered Nurse (RN) - Cardio Vascular,mid,,(5),,"['service line, years of relevant experience, education, credentials, negotiated contracts, budget']"
0,15000169,ZS,2024-04-10,0,"ATLANTA, GA,BELLEVUE, WA,BOSTON, MA,CHICAGO, IL,EVANSTON, IL,NEW YORK, NY,PHILADELPHIA, PA,PRINCETON, NJ,SOUTH SAN FRANCISCO, CA,WESTLAKE VILLAGE, CA",Data and Analytics,Associate Principal - Content Transformation,senior,,5+,['AWS'],"['elements of our identities, personal experiences and belief systems-the ones that', 'a portfolio of clients Strong experience in end-to-end content supply chain', 'Build Solution Architectures Demonstrated implementation experience and technical expertise in Adobe', 'and AWS cloud architectures Strong experience in Agency Ways of working', 'Marketing domain expertise and transformation experience: Marketing processes, personalization use cases,', 'and Digital Operating Models Demonstrated experience with driving revenue within existing', 'Transformation Personalization domains Significant working experience with Brand Marketing Teams Strong']"
0,15000215,Capital Group,2023-12-20,0,"IRVINE, CA,NEW YORK, NY,SAN ANTONIO, TX",Data and Analytics,Third-Party Security Assurance Lead,senior,"['$178,448-$285,517', 'San', 'Antonio', 'Base', 'Salary', 'Range:', '$146,698-$234,717', 'New', 'York', 'Base', 'Salary', 'Range:', '$189,164-$302,662']",6,,"['minimum of 6 years of experience in third-party security. Prefer experience', 'experience in third-party security. Prefer experience within the financial services sector,']"
0,11759,Prudential,2024-04-02,1,"FLEXIBLE / REMOTE,NEWARK, NJ",Data and Analytics,"Lead, Data Management & Governance",mid,"['$1,600', 'a', 'year', 'for', 'reimbursement', 'of', 'items', 'purchased', 'to', 'support', 'personal', 'wellbeing', 'needs.', 'Work/Life', 'Resources', 'to', 'help', 'support', 'topics', 'such', 'as', 'parenting,', 'housing,', 'senior', 'care,', 'finances,', 'pets,', 'legal', 'matters,', 'education,', 'emotional', 'and', 'mental', 'health,', 'and', 'career', 'development.', 'Tuition', 'Assistance', 'to', 'help', 'finance', 'traditional', 'college', 'enrollment', 'toward', 'obtaining', 'an', 'approved', 'degree,', 'many', 'accredited', 'certificate', 'programs,', 'and', 'industry', 'designations.', 'Employee', 'Stock', 'Purchase', 'Plan:', 'Shares', 'can', 'be', 'purchased', 'at', '85%', 'of', 'the', 'lower', 'of', 'two', 'prices', '(Beginning', 'or', 'End', 'of', 'the', 'purchase', 'period),', 'after', 'one', 'year', 'of', 'service.', 'To', 'find', 'out', 'more', 'about', 'our', 'Total', 'Reward', 'package,', 'see', 'our', 'Total', 'Rewards', 'Brochure.', 'Some', 'of', 'the', 'above', 'benefits', 'may', 'not', 'apply', 'to', 'part-time', 'employees', 'scheduled', 'to', 'work', 'less', 'than', '20', 'hours', 'per', 'week.', '#LI-LR1', '#LI-Remote', 'Note:', 'Prudential', 'is', 'required', 'by', 'state', 'specific', 'laws', 'to', 'include', 'the', 'salary', 'range', 'for', 'this', 'role', 'when', 'hiring', 'a', 'resident', 'in', 'applicable', 'locations.', 'The', 'salary', 'range', 'for', 'this', 'role', 'is', 'from', '$115,800.00', 'to', '$172,300.00.']",a,['SQL'],"['addition to advanced expertise and experience, you will bring excellent problem', 'a related field (or equivalent experience). Ability to coach others with', 'and effectively leverage diverse ideas, experiences, thoughts and perspectives to the', 'communication and collaboration skills. Significant experience and/or deep expertise with several', 'ambiguous situations as well as experience with large scale software delivery', 'be critical to success. Advanced experience and/or deep expertise with tools', 'day, your work transforms our experiences to make lives better. As', 'even bigger impact with learning experiences that can grow your technical', 'factors including geographic location, candidate experience, and skills. Roles may also']"
0,267,PayPal,2022-01-28,1,FLEXIBLE / REMOTE,Data and Analytics,Venmo Business Intelligence Analyst,senior,,(2),"['Snowflake', 'SQL', 'Python']","['passionate about innovating the customer experience, then we want to hear']"
0,659,Meta,2024-04-14,0,"LOS ANGELES, CA",Data and Analytics,"Data Scientist, Product Analytics",mid,,2,,"['you will help define the experiences we build for billions of', 'technical field, or equivalent practical experience. A minimum of 2 years', 'of 2 years of work experience in analytics (minimum of 1', 'technical field, or equivalent practical experience. Degree must be completed prior', 'technical field, or equivalent practical experience. Degree must be completed prior', 'beyond 2D screens toward immersive experiences like augmented and virtual reality']"
0,741,Atlassian,2024-01-05,1,"FLEXIBLE / REMOTE,SAN FRANCISCO, CA",Data and Analytics,"Principal Data Scientist, WM4A (Work Management For All)",senior,,,['SQL'],"[""a candidate's skills, expertise, or experience. In the United States, we"", ""to incorporate everyone's perspectives and experience, we never discriminate based on"", 'To provide you the best experience, we can support with accommodations']"
0,15000172,CDW,2024-04-13,1,FLEXIBLE / REMOTE,Data and Analytics,Principal Consultant- Data Strategy - Digital Velocity,senior,,7+,,['']
0,901,Capital One,2024-03-31,0,"MCLEAN, VA,NEW YORK, NY,SAN FRANCISCO, CA,SAN JOSE, CA",Data and Analytics,Senior Engineer - Generative AI Product Engineer,senior,"['$165,100', '-', '$188,500', 'for', 'Senior', 'Machine', 'Learning', 'Engineer', 'San', 'Francisco,', 'California', '(Hybrid', 'On-Site):', '$174,900', '-', '$199,700']",For,['Java'],"['create real-time, intelligent, automated customer experiences. From informing customers about unusual', 'leading capabilities with breakthrough product experiences and scalable, high-performance AI infrastructure.', 'We are looking for an experienced Senior Generative AI Engineer to', 'enhance the associate and customer experience. Enable our users to build', 'At least 4 years of experience designing and building and deploying', 'At least 4 years of experience programming with Python, Go, Scala,', 'At least 1 year of experience building, scaling, and optimizing training', 'engineers to improve a product experience while building the foundational capabilities.', 'in demanding production environments. Have experience with API security, observability, cloud']"
0,12049,Q-Centrix,2024-03-18,1,FLEXIBLE / REMOTE,Data and Analytics,Clinical Data Specialist: Oncology (ODS-C),mid,,,,"['but not limited to skills, experiences, licensure, certifications, and other business']"
0,15000215,Capital Group,2024-03-18,0,"INDIANAPOLIS, IN,IRVINE, CA,LOS ANGELES, CA,SAN ANTONIO, TX",Data and Analytics,Data Strategy and Enablement Senior Manager,senior,"['$193,464-$328,889', 'San', 'Antonio', 'Base', 'Salary', 'Range:', '$174,229-$296,189', 'Indianapolis', 'Base', 'Salary', 'Range:', '$177,287-$301,388']",15,,"['to identify opportunities for client experience improvements and data-driven innovation. Lead', 'have 15 years of insights experience with at least 5 years', 'least 5 years of that experience including leadership of a data', 'analytics team. You ideally have experience in the Asset Management Industry', 'the C-suite level. You have experience developing and managing knowledge systems.', 'written and verbal. You have experience managing a budget and external']"
0,12292,Square,2023-03-27,0,"LOS ANGELES, CA",Data and Analytics,"Senior Product Manager, Data Infrastructure and ML",senior,,drive,,"['committed to an inclusive interview experience, including providing reasonable accommodations to']"
0,659,Meta,2024-04-14,0,"SAN FRANCISCO, CA",Data and Analytics,"Associate General Counsel, AI Product",senior,,10+,,"['bar 10+ years of legal experience, including at a law firm', 'a law firm and/or in-house experience with internet or technology companies', 'driving high-impact projects Prior in-house experience at a technology company working', 'beyond 2D screens toward immersive experiences like augmented and virtual reality']"
0,11890,Personal Capital,2022-10-28,1,FLEXIBLE / REMOTE,Data and Analytics,Enterprise Data Architect,senior,"['$30', 'trillion', 'U.S.', 'wealth', 'management', 'market.', 'Our', 'state-of-the-art', 'tools', 'and', 'technology', 'provide', 'investors', 'with', 'a', 'complete', 'financial', 'picture,', 'utilized', 'by', 'over', '3', 'million', 'customers.', 'Our', 'registered', 'investment', 'advisors', 'offer', 'expert', 'guidance', 'and', 'customized', 'strategies', 'based', 'on', 'a', 'personal', 'understanding', 'of', 'an', ""investor's"", 'financial', 'picture', 'and', 'goals.', 'Personal', 'Capital', 'currently', 'manages', 'over', '$20', 'billion', 'in', 'assets,', 'virtually', 'delivered', 'from', 'across', 'the', 'U.S.', 'The', 'Opportunity:', 'You', 'will', 'play', 'a', 'leading', 'role', 'on', 'the', 'Data', 'and', 'Analytics', 'team,', 'responsible', 'for', 'transforming', 'data', 'from', 'disparate', 'systems', 'to', 'provide', 'insights', 'and', 'analytics', 'for', 'business', 'stakeholders.', ""You'll"", 'leverage', 'cloud-based', 'infrastructure', 'to', 'implement', 'technology', 'solutions', 'that', 'are', 'scalable,', 'resilient,', 'and', 'efficient.', 'You', 'will', 'provide', 'technical', 'leadership,', 'design', '&amp;', 'architect', 'end-to-end', 'data', 'platform', '&amp;', 'data', 'hub', 'product', 'solutions', 'that', 'are', 'highly', 'scalable,', 'performant,', 'secure', 'and', 'resilient.', 'You', 'will', 'collaborate', 'with', 'Data', 'Engineers,', 'Data', 'Analysts,', 'Data', 'Scientists,', 'DBAs,', 'cross-functional', 'teams,', 'and', 'business', 'leaders.', 'You', 'are', 'experienced', 'with', 'various', 'patterns', 'of', 'data', 'ingestion,', 'processing,', 'and', 'curation.', 'You', 'understand', 'the', 'criticality', 'of', 'data', 'quality,', 'security', '&amp;', 'governance', 'practices', 'and', 'are', 'adept', 'at', 'it.', 'You', 'design', 'solutions', 'with', 'strategic', 'and', 'long-term', 'focus', 'on', 'code', 'quality,', 'reliability,', 'reusability,', 'maintainability', 'and', 'dataops.', 'The', 'Candidate:', 'You', 'are', 'self-motivated,', 'work', 'independently,', 'and', 'have', 'direct', 'experience', 'with', 'all', 'aspects', 'of', 'the', 'software', 'development', 'lifecycle,', 'from', 'design', 'to', 'deployment.', 'You', 'have', 'a', 'deep', 'understanding', 'of', 'the', 'full', 'life', 'data', 'lifecycle', 'and', 'the', 'role', 'that', 'high-quality', 'data', 'plays', 'across', 'applications,', 'machine', 'learning,', 'business', 'analytics,', 'and', 'reporting.', 'Strong', 'candidates', 'will', 'exhibit', 'solid', 'critical', 'thinking', 'skills,', 'the', 'ability', 'to', 'synthesize', 'complex', 'problems,', 'and', 'a', 'talent', 'for', 'transforming', 'data', 'to', 'create', 'solutions', 'that', 'add', 'value', 'to', 'a', 'myriad', 'of', 'business', 'requirements.', 'You', 'have', 'the', 'demonstrated', 'ability', 'to', 'lead', 'and', 'take', 'ownership', 'of', 'proactively', 'identifying', 'gaps', 'and', 'proposing', 'technical', 'solutions.', 'Excellent', 'written', 'and', 'speaking', 'communication', 'skills', 'are', 'required', 'as', 'we', 'work', 'in', 'a', 'collaborative', 'cross-functional', 'environment', 'and', 'interact', 'with', 'the', 'full', 'spectrum', 'of', 'business', 'divisions.', 'Experience', 'Requirements', 'At', 'least', '10', 'years', 'of', 'professional', 'experience.', 'Experience', 'with', 'owning', 'and', 'implementing', 'all', 'facets', 'of', 'Data', 'pipeline', '&amp;', 'architecture', 'bridging', 'the', 'needs', 'of', 'analytics', 'with', 'engineering', 'solutions.', 'Experience', 'with', 'Cloud', 'Technologies,', 'especially', 'AWS', 'stacks,', 'including', 'track', 'record', 'of', 'learning', 'new', 'technologies', 'and', 'architecting', 'them', 'to', 'solve', 'business', 'problems', 'Experience', 'building', 'and', 'scaling', 'data', 'products', 'and', 'machine', 'learning', 'models', 'Experience', 'building', 'and', 'scaling', 'BI', 'tools', 'and', 'associated', 'workloads', 'to', 'produce', 'reports', 'to', 'meet', 'data', 'analysts', 'and', 'business', 'expectations', 'on', 'timing', '&amp;', 'quality', 'Experience', 'in', 'mentoring', 'junior', 'team', 'members', 'through', 'code', 'reviews', 'and', 'recommend', 'adherence', 'to', 'best', 'practices.', 'Passionate', 'about', 'improving', 'quality,', 'efficiency,', 'reliability', 'and', 'scalability', 'of', 'data', 'systems.', 'Financial', 'services', 'industry', 'experience', 'is', 'a', 'plus.', 'Technical', 'Requirements', '5+', 'years', 'development', 'experience', 'building', 'and', 'maintaining', 'ETL', 'pipelines,', 'database', 'systems', '(schema', 'definition,', 'data', 'modeling', 'etc).', '5+', 'years', 'of', 'Python', 'development', 'experience.', 'Expert', 'skills', 'in', 'writing', 'proficient', 'SQL,', 'including', 'performance', 'tuning,', 'utilizing', 'indexes,', 'and', 'materialized', 'views', 'to', 'improve', 'query', 'performance.', 'Advanced', 'knowledge', 'of', 'both', 'OLTP', 'and', 'OLAP', 'environments', 'with', 'successful', 'implementation', 'of', 'efficient', 'design', 'concepts.', 'Proficiency', 'with', 'the', 'design', 'and', 'execution', 'of', 'NoSQL', 'database', 'to', 'optimize', 'BigData', 'storage', 'and', 'retrieval.', 'Experience', 'with', 'API', 'code', 'integrations', 'with', 'external', 'vendors', 'to', 'push/pull', 'data', 'between', 'organizations.', 'Design,', 'implement', 'and', 'operate', 'large-scale,', 'high-volume,', 'high-performance', 'data', 'structures', 'for', 'analytics', 'and', 'data', 'science.', 'Understanding', 'streaming', 'services', 'such', 'as', 'Kinesis/Kafka', 'Understanding', 'of', 'queue', 'infrastructure', 'like', 'SQS/SNS', 'Familiarity', 'with', 'data', 'orchestration', 'pipeline', 'using', 'Spark,', 'Argo', 'or', 'Airflow.', 'Knowledge', 'of', 'analytic', 'tools', 'such', 'as', 'Tableau', 'and', 'various', 'data', 'libraries.', 'Understanding', 'data', 'governance', 'and', 'security', 'best', 'practices.', 'Experience', 'working', 'with', 'global,', 'distributed', 'teams', 'Please', 'note', 'that', 'this', 'role', 'is', 'being', 'posted', 'by', 'Personal', 'Capital,', 'an', 'Empower', 'company.', 'Personal', 'Capital', 'roles', 'are', 'cross-posted', 'to', 'the', 'Empower', 'web', 'site', 'and', 'are', 'also', 'available', 'at', 'https://www.personalcapital.com/company/jobs.', 'For', 'more', 'information', 'about', 'Personal', 'Capital,', 'please', 'visit', '<a', 'href=""http://www.personalcapital.com"">www.personalcapital.com</a>', 'What', 'we', 'offer', 'you', 'We', 'offer', 'an', 'array', 'of', 'diverse', 'and', 'inclusive', 'benefits', 'regardless', 'of', 'where', 'you', 'are', 'in', 'your', 'career.', 'We', 'believe', 'that', 'providing', 'our', 'employees', 'with', 'the', 'means', 'to', 'lead', 'healthy', 'balanced', 'lives', 'results', 'in', 'the', 'best', 'possible', 'work', 'performance.', 'Medical,', 'dental,', 'vision', 'and', 'life', 'insurance', 'Retirement', 'savings', '-', '401(k)', 'plan', 'with', 'generous', 'company', 'matching', 'contributions', '(up', 'to', '6%),', 'financial', 'advisory', 'services,', 'potential', 'company', 'discretionary', 'contribution,', 'and', 'a', 'broad', 'investment', 'lineup', 'Tuition', 'reimbursement', 'up', 'to', '$5,250/year', 'Business-casual', 'environment', 'that', 'includes', 'the', 'option', 'to', 'wear', 'jeans', 'Generous', 'paid', 'time', 'off', 'upon', 'hire', '-', 'including', 'a', 'paid', 'time', 'off', 'program', 'plus', 'ten', 'paid', 'company', 'holidays', 'and', 'three', 'floating', 'holidays', 'each', 'calendar', 'year', 'Paid', 'volunteer', 'time', '-', '16', 'hours', 'per', 'calendar', 'year', 'Leave', 'of', 'absence', 'programs', '-', 'including', 'paid', 'parental', 'leave,', 'paid', 'short-', 'and', 'long-term', 'disability,', 'and', 'Family', 'and', 'Medical', 'Leave', '(FMLA)', 'Business', 'Resource', 'Groups', '(BRGs)', '-', 'internal', 'networks', 'that', 'rally', 'around', 'common', 'interest,', 'experiences', 'and', 'identities', 'such', 'as', 'race,', 'ethnicity,', 'gender,', 'ability,', 'military', 'status', 'and', 'sexual', 'orientation.', 'BRGs', 'play', 'a', 'vital', 'role', 'in', 'educating', 'and', 'engaging', 'our', 'people', 'and', 'advancing', 'our', 'business', 'priorities.', 'The', 'salary', 'range', 'below', 'describes', 'the', 'minimum', 'to', 'maximum', 'base', 'salary', 'range', 'for', 'this', 'position', 'in', 'the', 'location', 'listed.', 'Non-sales', 'positions', 'have', 'the', 'opportunity', 'to', 'participate', 'in', 'a', 'bonus', 'program.', 'Sales', 'positions', 'are', 'eligible', 'for', 'sales', 'incentives,', 'and', 'in', 'some', 'instances', 'a', 'bonus', 'plan,', 'whereby', 'total', 'compensation', 'may', 'far', 'exceed', 'base', 'salary', 'depending', 'on', 'individual', 'performance.', 'Actual', 'compensation', 'offered', 'may', 'vary', 'from', 'posted', 'hiring', 'range', 'based', 'upon', 'geographic', 'location,', 'work', 'experience,', 'education,', 'licensure', 'requirements', 'and/or', 'skill', 'level', 'and', 'will', 'be', 'finalized', 'at', 'the', 'time', 'of', 'offer.', 'Base', 'Salary', 'Range', '$']",10,"['Python', 'Tableau', 'AWS', 'NoSQL']","['that matter to you and experience a truly inclusive work environment.', 'and business leaders. You are experienced with various patterns of data', 'work independently, and have direct experience with all aspects of the', 'least 10 years of professional experience. Experience with owning and implementing', 'data systems. Financial services industry experience is a plus. Technical Requirements', 'Technical Requirements 5+ years development experience building and maintaining ETL pipelines,', '5+ years of Python development experience. Expert skills in writing proficient', 'that rally around common interest, experiences and identities such as race,', 'based upon geographic location, work experience, education, licensure requirements and/or skill']"
